# units: time[s] pressure[Pa] temperature[K] mixture_ratio[-] mass[kg] mass_oxidizer[kg] mass_fuel[kg] mdot_ox_in[kg/s] mdot_fuel_in[kg/s] mdot_out[kg/s] c_star[m/s] gamma_s[-] eta_heat[-] thrust[N] molar_mass[kg/mol] density[kg/m^3] choked[-] inlet_mr_clamped[-]
time,pressure,temperature,mixture_ratio,mass,mass_oxidizer,mass_fuel,mdot_ox_in,mdot_fuel_in,mdot_out,c_star,gamma_s,eta_heat,thrust,molar_mass,density,choked,inlet_mr_clamped
0.141,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.142,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.143,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.144,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.145,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.146,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.147,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.148,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.149,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.15,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.151,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.152,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.153,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.154,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.155,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.156,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.157,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.158,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.159,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.16,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.161,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.162,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.163,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.164,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.165,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.166,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.167,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.168,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.169,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.17,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.171,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.172,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.173,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.174,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.175,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.176,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.177,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.178,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.179,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.18,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.181,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.182,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.183,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.184,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.185,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.186,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.187,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.188,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.189,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.19,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.191,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.192,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.193,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.194,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.195,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.196,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.197,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.198,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.199,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.2,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.201,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.202,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.203,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.204,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.205,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.206,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.207,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.208,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.209,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.21,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.211,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.212,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.213,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.214,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.215,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.216,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.217,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.218,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.219,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.22,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.221,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.222,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.223,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.224,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.225,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.226,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.227,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.228,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.229,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.23,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.231,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.232,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.233,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.234,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.235,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.236,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.237,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.238,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.239,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.24,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.241,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.242,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.243,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.244,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.245,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.246,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.247,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.248,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.249,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.25,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.251,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.252,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.253,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.254,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.255,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.256,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.257,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.258,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.259,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.2600000001,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.261,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.262,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.263,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.264,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.265,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.266,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.267,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.268,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.269,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.27,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.2710000001,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.272,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.273,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.274,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.275,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.276,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.277,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.278,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.279,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.28,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.281,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.2820000001,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.283,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.284,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
0.285,5502118.633,3351.774253,3.399267399,0.05678839545,0.04387979265,0.0129086028,37.12,10.92,48.04,1763.083594,1.129573466,0.874,128369.5666,0.02229633254,4.402044592,1,0
